realm,process,prosub,sub,V,english_words,dutch_words
Sensing,Mental,Mental: Emotive,Emotive,amaz,amazeing | amazed | amazeds | amazment | amazement | amazings | amazing | amazers | amazes | amaze,Verbazingwekkend | verbaasd | Verbaasd | amazment | Verwondering | geweldig | geweldig | amazers | Verbazingwekkend | amaze
Sensing,Mental,Mental: Emotive,Emotive,annoy,annoye | annoys | annoyance | annoyous | annoyability | annoyed | annoyes | annoyment | annoyer | annoying,annoye | irritant | ergernis | anno jullie | ergernis | geïrriteerd | annoyes | ergernis | irritant | vervelend
Sensing,Mental,Mental: Emotive,Emotive,annoy at,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,appeal,appealings | appealers | appealer | appealant | appeallants | appealable | appeales | appealing | appeallable | appealled | appealling | appealed | appealability | appealls | appeallate | appeallant | appeall | appeale,beroepsprocedures | appellers | aanspreekpunt | aanklager | appellanten | aanspreekbaar | hogere voorziening | aansprekend | aanspreekbaar | in beroep | beroepsprocedure | Hoger beroep | aanspreekbaarheid | hoger beroep | in hoger beroep | tegenaanklacht | hogere voorziening | beroep
Sensing,Mental,Mental: Emotive,Emotive,appreci,appreciably | appreciability | appreciates | appreciately | apprecier | appreciative | appreciated | appreciating | apprecial | appreciant | appreciativeness | appreciable | appreciatively | apprecient | appreciables | appreciator | appreciate | apprecie | appreciational | apprecially | appreciation | apprecies,aanzienlijk | leesbaarheid | waardeert | Bedankt. | apprecier | Bedankt. | gewaardeerd | Bedankt. | appreciaal | opmerkzaam | waardering | merkbaar | Bedankt. | appreciatie | merkbaren | Waardevolle | waardeer | apprecie | waardering | in het bijzonder | waardering | opmerkingen
Sensing,Mental,Mental: Emotive,Emotive,appreci be,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,appreci by,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,appreci have,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,appreci listen,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,bear with,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,be care,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,benefit,benefiters | benefite | benefitable | benefited | benefites | benefiter | benefiting | benefitting | benefitted,uitkeringen | voordeel | ten goede komen | profiteerde | uitkeringen | uitkeringsgerechtigde | Voordelen | voordeel | voordeel
Sensing,Mental,Mental: Emotive,Emotive,cfor,cfor,cfor
Sensing,Mental,Mental: Emotive,Emotive,did bother,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,doe bother,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,bless,blessed | blessful | blessing | blesse | blesseds | blesses,gezegend | zegenend | zegen | blesse | gezegend | zegeningen
Sensing,Mental,Mental: Emotive,Emotive,bother,botherment | botherments | botherer | bothered | botherers | botherings | botheric | bothering | botheration,hinder | problemen | laster | lastig gevallen | problemen | problemen | storend | lastig vallen | interferatie
Sensing,Mental,Mental: Emotive,Emotive,brave,bravees | braveness | braved | bravely,dapperen | moed | dapper | dapper
Sensing,Mental,Mental: Emotive,Emotive,calm,calmatives | calmes | calming | calmative | calmness | calmed | calme | calmely | calmful,kalmerende middelen | kalmeert | kalmerend | kalmerend | kalmte | kalmerend | kalmeren | kalm | kalmerend
Sensing,Mental,Mental: Emotive,Emotive,care,carees | careed | carefuls | caree | carefulness | careli | cared | careful | careing | careness | carely | carefully,zorgt | verzorgd | voorzichtig | zorg | voorzichtigheid | careli | verzorgd | voorzichtig | verzorgen | zorgzaamheid | voorzichtig | voorzichtig
Sensing,Mental,Mental: Emotive,Emotive,care about,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,take care,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,caress,caressiveness | caressively | caressant | caressability | caressment | caressive | caressants | caressent | caresser | caressers | caresse | caressable | caressed | caressing,zorgzaamheid | zorgzaam | strelend | Verzorgbaarheid | streling | zorgzaam | streelmiddelen | caressent | stretcher | streelaars | caresse | streelbaar | gestreeld | strelen
Sensing,Mental,Mental: Emotive,captiv,,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,celebr,celebres | celebrent | celebrates | celebrative | celebrational | celebral | celebrou | celebraled | celebrate | celebrator | celebreated | celebratively | celebrating | celebre | celebrant | celebrated | celebration | celebrity | celebratings | celebrous | celebrer,celebres | celebrent | viert | feestelijk | viering | celebrale | celebrou | selebrale | vieren | feestbewaarder | celebreated | feestelijk | vieren | celebre | celebrant | gevierd | viering | beroemdheid | vieringen | seldebrous | celebrer
Sensing,Mental,Mental: Emotive,Emotive,celebr in,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,celebr with,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,cope,copee | copely | copeing | coped,omgaan | omgang | Omgaan met | behandeld
Sensing,Mental,Mental: Emotive,Emotive,cope with,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,cri,cried | cry | cris | cryed | criing,huilde | huilen | cris | huilde | crying
Sensing,Mental,Mental: Emotive,Emotive,cri and cri,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,cry,cryed,huilde
Sensing,Mental,Mental: Emotive,Emotive,dare,dareing | dared | darelis | daree | darees | dareful | darely | darefully | dareli,durven | durfde | darelis | durf | durft | durfachtig | durf | durfachtig | dareli
Sensing,Mental,Mental: Emotive,Emotive,defeat,defeater | defeated | defeatism | defeator | defeates | defeatable | defeaters | defeators | defeate | defeating,delayer | verslagen | defaitisme | deposant | nederlagen | verslaanbaar | destroyers | deposanten | nederlaag | verslaan
Sensing,Mental,Mental: Emotive,Emotive,dedic,dedicator | dedicou | dedicants | dedicately | dedicating | dedicate | dedicated | dedicaled | dedicant | dedice | dedicates | dedicators | dedical | dedicational | dedicative | dedication | dediced,dedicator | dedicou | dedicanten | Opgedragen | wijding | opdragen | gewijd | gedediceerd | dedicant | dedice | dedicaten | dedicatoren | dedicaat | toewijding | dedicatief | toewijding | Opgedragen
Sensing,Mental,Mental: Emotive,Emotive,delight,delightes | delighting | delightment | delightful | delightfuls | delightfulnesses | delighte | delighters | delighter | delightfulness | delightable | delighted | delightfully,geneugten | verrukkelijk | verrukking | heerlijk | verrukkelijk | verrukkelijk | genot | delicatessen | deserteur | verrukkelijk | heerlijk | verrukt | heerlijk
Sensing,Mental,Mental: Emotive,Emotive,demor,demoral | demorou | demorent | demores | demorance | demore | demors | demoralized | demoralizing | demoralizer | demorant | demorer | demoralization | demoralizers | demoralize | demoralizes,demoral | demorou | demorent | demoren | demoratie | demore | demors | gedemoraliseerd | demoraliseren | demoralizer | demontage | demorer | demoralisatie | demoralizers | demoralize | demoraliseert
Sensing,Mental,Mental: Emotive,Emotive,depress,depressers | depresse | depressable | depressed | depression | depressings | depressibility | depressent | depressible | depressivity | depressic | depressive | depressents | depresses | depressant | depressing | depresser | depressiveness | depressively,depressoren | depressie | deprimerend | depressief | depressie | Depressies | depressiviteit | depressief | depressief | depressiviteit | depressief | depressief | depressieve middelen | depressies | depressief | deprimerend | depressor | depressiviteit | depressief
Sensing,Mental,Mental: Emotive,Emotive,deserv,deserved | deservable | deservation | deserves | deserveing | deservings | deservance | deservability | deserver | deservs | deserve | deservers | deserving | deservant,verdiend | verdiend | deservatie | verdient | verdienen | verdiend | deservance | deserveerbaarheid | verdienen | deservs | verdienen | verdienden | verdiend | dienstbaar
Sensing,Mental,Mental: Emotive,Emotive,devot,devoter | devotement | devotements | devoted | devoting | devotional | devotive | devots | devotable | devotely | devotation | devotionally | devotes | devote | devotion,toegewijde | toewijding | dependments | gewijd | toegewijd | devotioneel | toegewijd | gewijd | toegewijd | toegewijd | toewijding | toegewijd | gewijd | toegewijd | toewijding
Sensing,Mental,Mental: Emotive,Emotive,disgust,disgustfully | disgustfulness | disgusted | disgusting | disgustful | disgustable,Walgelijk. | walging | walging | Walgelijk. | walgelijk. | walgelijk
Sensing,Mental,Mental: Emotive,Emotive,am disappoint,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,embrac,embracer | embraceable | embraced | embracing | embracive | embracement | embraceing | embrace | embraciveness | embracers,omhelzer | omarmbaar | omhelsd | omarmen | embracief | omhelzing | omhelzing | omhelzen | embraciefheid | omhelsers
Sensing,Mental,Mental: Emotive,Emotive,embarrass,embarrassment | embarrassability | embarrassement | embarrassent | embarrasses | embarrassant | embarrassed | embarrassants | embarrasse | embarrassable | embarrasser | embarrassements | embarrassing,verlegenheid | gênant | gênant | gênant | gêne | gênant | in verlegenheid gebracht | gênant | gênant | gênant | gêner | gênant | gênant
Sensing,Mental,Mental: Emotive,Emotive,encourag,encouragings | encouragent | encourage | encourager | encourageous | encourageable | encouraged | encourageant | encourageing | encouragement | encouragment | encouragments | encourages | encourags | encouraging | encourageants | encouragers,aanmoedigingen | stimulerende | aanmoedigen | aanmoediging | aanmoedigend | bemoedigend | aangemoedigd | stimulerend middel | stimuleren | aanmoediging | Problematiek | PASSIVAGRATIE | moedigt | Avocado's | stimuleren | stimulerende middelen | Aanmoedigers
Sensing,Mental,Mental: Emotive,Emotive,encourag by,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,engag in,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,enjoy,enjoyables | enjoyed | enjoying | enjoyably | enjoyability | enjoyes | enjoyableness | enjoyings | enjoyment | enjoys | enjoye | enjoyeing | enjoyance | enjoyement | enjoyer | enjoyable,leuk | genoten | genieten | aangenaam | plezierigheid | geniet | plezierigheid | geniet | genot | geniet | genieten | genieten | plezier | plezier | genieter | aangenaam
Sensing,Mental,Mental: Emotive,Emotive,enjoy do,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,enjoy from,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,enjoy go,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,enjoy and seek,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,enrich,enrichers | enrichs | enrichings | enrichable | enricher | enriche | enrichement | enriches | enriched | enrichment | enriching,verrijkingsmachines | verrijkt | verrijkingen | verrijkend | verrijkter | verrijken | verrijking | verrijkt | verrijkt | verrijking | verrijkend
Sensing,Mental,Mental: Emotive,Emotive,falter,falterers | falterer | faltering | faltered,machines en toestellen voor het vervaardigen van papier of karton | halter | wankelend | vervaagd
Sensing,Mental,Mental: Emotive,Emotive,fanci,fancifully | fancying | fanciness | fancifulness | fancyed | fancis | fancy | fancifuls | fancied | fanciful | fancie | fancyings,Fantastisch. | fancy | fancy | fantasie | fancy | fancis | chique | fancifuls | fancied | fantasievol | fancie | fancys
Sensing,Mental,Mental: Emotive,Emotive,fear,fearing | fearful | feareful | fearfully | fearings | feare | fearness | fearefully | feareing | feares | fearfulness | feared | fearfuls,angst | angstig | angstig | angstig | angsten | angst | angst | angstig | angstgevoelens | angsten | angst | gevreesd | angsthazen
Sensing,Mental,Mental: Emotive,Emotive,fear in,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,feel down,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,feel for,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,feel insecur scare,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,feel remors,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,felt worri for,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,free,freese | freesing,Freese | Freesing
Sensing,Mental,Mental: Emotive,Emotive,favor,favorable | favorably | favorizes | favorings | favored | favority | favorization | favorizing | favores | favorabilities | favorible | favorized | favoring | favorism | favorate | favoriti | favorables | favorability | favorers | favoral | favorableness | favorance | favorer | favorities | favorize | favore,gunstig | gunstig | favoriseert | gunsten | voorkeur | gunsten | favorisatie | favoriseren | gunsten | gunsten | gunstig | favoriet | gunsten | favorisme | favoriet | favoriti | gunstig | gunstig | aanhangers | favoriet | gunstig | gunsten | aanbidder | gunsten | favoriseren | favoriet
Sensing,Mental,Mental: Emotive,Emotive,hate,hated | hatefulness | hateful | hatefully | hatefuls | hatee | hateing | hately,gehaat | haatdragendheid | haatdragend | haatdragend | haatdragend | haat | haten | haatdragend
Sensing,Mental,Mental: Emotive,Emotive,will hate do,N/A,N/A
Sensing,Mental,Mental: Emotive,Emotive,heal,healed | heale | heales | heals | healing,genezen | heelal | heelt | geneest | genezing
Sensing,Mental,Mental: Emotive,Emotive,heart,hearted | heartfully | heartely | hearting | heartness | heartings | heartfuls | heartful | hearte | heartfulness | heartes,hart | hartzeer | hartzeer | hartslag | hartigheid | hartverf | hartverscheurend | hartverwarmend | hart | hartigheid | harten
Sensing,Mental,Mental: Emotive,Emotive,hearten,heartening | heartenment | hearteners | heartens | heartener | heartenings | heartened,hartverwarming | hartverwarming | hartverwarmers | harten | hartverwarmer | hartverwarmingen | met hart gebroken
Sensing,Mental,Mental: Emotive,Emotive,impress,impressives | impressibles | impressibilities | impressibly | impressivity | impressibleness | impressioned | impressiveness | impressers | impressic | impresser | impressive | impressing | impression | impressible | impressioning | impressed | impresse | impressment | impressively | impressibility | impressement | impressable,indrukwekkend | impressibles | impressiabiliteit | onder de indruk | impressiviteit | impressibility | beïnvloed | indrukwekkendheid | indrukmakers | indruk maken | indrukmaker | indrukwekkend | indruk maken | impressie | imponerend | impressie | onder de indruk | indruk | indruk | indrukwekkend | impressibility | indruk | indrukwekkend
Sensing,Mental,Mental: Emotive,Emotive,honor,honorabilities | honorous | honorability | honorer | honorate | honorant | honorably | honorible | honoring | honored | honore | honorent | honorableness | honorers | honorables | honoric | honorable | honores,eerbetoon | eervol | Eerbiedbaarheid | honorer | honorate | erelid | eervol | eervol | eerbetoon | vereerd | honore | honorent | eerbaarheid | ereleden | Eervollen | honorair | eervol | honores
Sensing,Mental,Mental: Emotive,Emotive,honour,honoures | honourability | honourable | honoure | honourer | honourible | honourables | honoured | honourableness | honourably | honouring | honourers | honourings,honores | betaalbaarheid | Eervol | honore | honorer | eervol | geachte afgevaardigden | vereerd | eerzaamheid | eervol | eervol | honorers | eerbetoon
