word,realm,process,prosub,sub
 vergelijkbaarheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 Compreated ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergelijkbaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergelijken,Sensing,Mental,Mental: Cognitive,Cognitive
bezorgd ,Sensing,Mental,Mental: Cognitive,Cognitive
 bezorgdheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 Bezorgdheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 bezorgdheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 Betrokkenen ,Sensing,Mental,Mental: Cognitive,Cognitive
 bezorgder ,Sensing,Mental,Mental: Cognitive,Cognitive
 bezorgd ,Sensing,Mental,Mental: Cognitive,Cognitive
 Betrokken ,Sensing,Mental,Mental: Cognitive,Cognitive
 bezorgdheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 bezorgdheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 Bezorgden ,Sensing,Mental,Mental: Cognitive,Cognitive
 bezorgdheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 betreffende ,Sensing,Mental,Mental: Cognitive,Cognitive
 Betrokken ,Sensing,Mental,Mental: Cognitive,Cognitive
 bezorgd ,Sensing,Mental,Mental: Cognitive,Cognitive
 betreffende ,Sensing,Mental,Mental: Cognitive,Cognitive
 Bezorgend ,Sensing,Mental,Mental: Cognitive,Cognitive
 concernanten ,Sensing,Mental,Mental: Cognitive,Cognitive
 opmerkingen ,Sensing,Mental,Mental: Cognitive,Cognitive
 concernant ,Sensing,Mental,Mental: Cognitive,Cognitive
 bezorgdheid,Sensing,Mental,Mental: Cognitive,Cognitive
conceptualiseren ,Sensing,Mental,Mental: Cognitive,Cognitive
 conceptueel ,Sensing,Mental,Mental: Cognitive,Cognitive
 conceptueel ,Sensing,Mental,Mental: Cognitive,Cognitive
 conceptus ,Sensing,Mental,Mental: Cognitive,Cognitive
 conceptueel ,Sensing,Mental,Mental: Cognitive,Cognitive
 conceptuizer ,Sensing,Mental,Mental: Cognitive,Cognitive
 conceptualisatie ,Sensing,Mental,Mental: Cognitive,Cognitive
 conceptualisme ,Sensing,Mental,Mental: Cognitive,Cognitive
 conceptualisaties ,Sensing,Mental,Mental: Cognitive,Cognitive
 conceptueel ,Sensing,Mental,Mental: Cognitive,Cognitive
 conceptualisatie ,Sensing,Mental,Mental: Cognitive,Cognitive
 conceptueel ,Sensing,Mental,Mental: Cognitive,Cognitive
 conceptualiseert ,Sensing,Mental,Mental: Cognitive,Cognitive
 conceptualiseren,Sensing,Mental,Mental: Cognitive,Cognitive
begrijpelijkheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 begrijpende ,Sensing,Mental,Mental: Cognitive,Cognitive
 begrijpt ,Sensing,Mental,Mental: Cognitive,Cognitive
 verstaanbaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 Ontvangers ,Sensing,Mental,Mental: Cognitive,Cognitive
 begrepen ,Sensing,Mental,Mental: Cognitive,Cognitive
 begrijpt ,Sensing,Mental,Mental: Cognitive,Cognitive
 begrijpend ,Sensing,Mental,Mental: Cognitive,Cognitive
 begrijpen ,Sensing,Mental,Mental: Cognitive,Cognitive
 Begrippen ,Sensing,Mental,Mental: Cognitive,Cognitive
 begrip ,Sensing,Mental,Mental: Cognitive,Cognitive
 begrijpelijk,Sensing,Mental,Mental: Cognitive,Cognitive
dagdroged ,Sensing,Mental,Mental: Cognitive,Cognitive
 dagdromen ,Sensing,Mental,Mental: Cognitive,Cognitive
 daydreamer,Sensing,Mental,Mental: Cognitive,Cognitive
Determinables ,Sensing,Mental,Mental: Cognitive,Cognitive
 Determinaten ,Sensing,Mental,Mental: Cognitive,Cognitive
 bepaald ,Sensing,Mental,Mental: Cognitive,Cognitive
 bepalende ,Sensing,Mental,Mental: Cognitive,Cognitive
 Determineren ,Sensing,Mental,Mental: Cognitive,Cognitive
 Determiniteiten ,Sensing,Mental,Mental: Cognitive,Cognitive
 determinant ,Sensing,Mental,Mental: Cognitive,Cognitive
 Determinerend ,Sensing,Mental,Mental: Cognitive,Cognitive
 Determineren ,Sensing,Mental,Mental: Cognitive,Cognitive
 bepaling ,Sensing,Mental,Mental: Cognitive,Cognitive
 Determinaat ,Sensing,Mental,Mental: Cognitive,Cognitive
 Determinerendheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 vaststelling ,Sensing,Mental,Mental: Cognitive,Cognitive
 Bepaald ,Sensing,Mental,Mental: Cognitive,Cognitive
 Determinantie ,Sensing,Mental,Mental: Cognitive,Cognitive
 Determineren ,Sensing,Mental,Mental: Cognitive,Cognitive
 Determinatoren ,Sensing,Mental,Mental: Cognitive,Cognitive
 Determineerbaarheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 Gedetermineerd ,Sensing,Mental,Mental: Cognitive,Cognitive
 Determinou ,Sensing,Mental,Mental: Cognitive,Cognitive
 Determineerbaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 bepaling ,Sensing,Mental,Mental: Cognitive,Cognitive
 determinator ,Sensing,Mental,Mental: Cognitive,Cognitive
 Determinerend ,Sensing,Mental,Mental: Cognitive,Cognitive
 bepaling ,Sensing,Mental,Mental: Cognitive,Cognitive
 Determineren ,Sensing,Mental,Mental: Cognitive,Cognitive
 Determinaal ,Sensing,Mental,Mental: Cognitive,Cognitive
 Determinantie ,Sensing,Mental,Mental: Cognitive,Cognitive
 Vastberaden ,Sensing,Mental,Mental: Cognitive,Cognitive
 bepaalt ,Sensing,Mental,Mental: Cognitive,Cognitive
 determinenten ,Sensing,Mental,Mental: Cognitive,Cognitive
 Vastgesteld ,Sensing,Mental,Mental: Cognitive,Cognitive
 bepalen ,Sensing,Mental,Mental: Cognitive,Cognitive
 Gedetermineerd ,Sensing,Mental,Mental: Cognitive,Cognitive
 Determinator ,Sensing,Mental,Mental: Cognitive,Cognitive
 determinaties ,Sensing,Mental,Mental: Cognitive,Cognitive
 Determineerbaarheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 Vaststelling ,Sensing,Mental,Mental: Cognitive,Cognitive
 Determinatie ,Sensing,Mental,Mental: Cognitive,Cognitive
 Bepalend ,Sensing,Mental,Mental: Cognitive,Cognitive
 Determinant ,Sensing,Mental,Mental: Cognitive,Cognitive
 Determineerbaarheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 Determinisme ,Sensing,Mental,Mental: Cognitive,Cognitive
 bepaling,Sensing,Mental,Mental: Cognitive,Cognitive
besluit ,Sensing,Mental,Mental: Cognitive,Cognitive
 beslist ,Sensing,Mental,Mental: Cognitive,Cognitive
 beslissen,Sensing,Mental,Mental: Cognitive,Cognitive
besluitvaardig ,Sensing,Mental,Mental: Cognitive,Cognitive
 beslisbaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 decids ,Sensing,Mental,Mental: Cognitive,Cognitive
 besluit ,Sensing,Mental,Mental: Cognitive,Cognitive
 decidant ,Sensing,Mental,Mental: Cognitive,Cognitive
 besluitvormer ,Sensing,Mental,Mental: Cognitive,Cognitive
 decidous ,Sensing,Mental,Mental: Cognitive,Cognitive
 besluit ,Sensing,Mental,Mental: Cognitive,Cognitive
 beslissing ,Sensing,Mental,Mental: Cognitive,Cognitive
 decidabiliteit ,Sensing,Mental,Mental: Cognitive,Cognitive
 gedecideerd ,Sensing,Mental,Mental: Cognitive,Cognitive
 beslissing ,Sensing,Mental,Mental: Cognitive,Cognitive
 besluiten ,Sensing,Mental,Mental: Cognitive,Cognitive
 besluit ,Sensing,Mental,Mental: Cognitive,Cognitive
 decideerbaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 decidabel ,Sensing,Mental,Mental: Cognitive,Cognitive
 besluit ,Sensing,Mental,Mental: Cognitive,Cognitive
 beslisbaarheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 besluitvaardig ,Sensing,Mental,Mental: Cognitive,Cognitive
 beslissen ,Sensing,Mental,Mental: Cognitive,Cognitive
 Besluitvorming ,Sensing,Mental,Mental: Cognitive,Cognitive
 beslissers,Sensing,Mental,Mental: Cognitive,Cognitive
definitie ,Sensing,Mental,Mental: Cognitive,Cognitive
 definieerbaarheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 definitie ,Sensing,Mental,Mental: Cognitive,Cognitive
 definitors ,Sensing,Mental,Mental: Cognitive,Cognitive
 definieerbaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 definities ,Sensing,Mental,Mental: Cognitive,Cognitive
 definieerbaarheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 gedefinieerd ,Sensing,Mental,Mental: Cognitive,Cognitive
 definitief ,Sensing,Mental,Mental: Cognitive,Cognitive
 definitief ,Sensing,Mental,Mental: Cognitive,Cognitive
 gedefinieerd ,Sensing,Mental,Mental: Cognitive,Cognitive
 gedefineerd ,Sensing,Mental,Mental: Cognitive,Cognitive
 Definieerbaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 defineert ,Sensing,Mental,Mental: Cognitive,Cognitive
 definiti ,Sensing,Mental,Mental: Cognitive,Cognitive
 zeker ,Sensing,Mental,Mental: Cognitive,Cognitive
 definitis ,Sensing,Mental,Mental: Cognitive,Cognitive
 definity ,Sensing,Mental,Mental: Cognitive,Cognitive
 definiëren ,Sensing,Mental,Mental: Cognitive,Cognitive
 definieerbaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 definanciering ,Sensing,Mental,Mental: Cognitive,Cognitive
 definning ,Sensing,Mental,Mental: Cognitive,Cognitive
 defineren ,Sensing,Mental,Mental: Cognitive,Cognitive
 definieerbare stoffen ,Sensing,Mental,Mental: Cognitive,Cognitive
 definatie ,Sensing,Mental,Mental: Cognitive,Cognitive
 definieerbaarheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 definieert ,Sensing,Mental,Mental: Cognitive,Cognitive
 gedefinieerd ,Sensing,Mental,Mental: Cognitive,Cognitive
 definieerbaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 definiëren ,Sensing,Mental,Mental: Cognitive,Cognitive
 Definities ,Sensing,Mental,Mental: Cognitive,Cognitive
 definism ,Sensing,Mental,Mental: Cognitive,Cognitive
 definiëren,Sensing,Mental,Mental: Cognitive,Cognitive
ontwikkelingsmiddelen ,Sensing,Mental,Mental: Cognitive,Cognitive
 ontwikkeld ,Sensing,Mental,Mental: Cognitive,Cognitive
 ontwikkelaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 ontwikkeling ,Sensing,Mental,Mental: Cognitive,Cognitive
 ontwikkelen ,Sensing,Mental,Mental: Cognitive,Cognitive
 ontwikkelaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 ontwikkelbare producten ,Sensing,Mental,Mental: Cognitive,Cognitive
 ontwikkeling ,Sensing,Mental,Mental: Cognitive,Cognitive
 ontwikkelt ,Sensing,Mental,Mental: Cognitive,Cognitive
 ontwikkelen ,Sensing,Mental,Mental: Cognitive,Cognitive
 ontwikkelbaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 ontwikkelt ,Sensing,Mental,Mental: Cognitive,Cognitive
 ontwikkeling ,Sensing,Mental,Mental: Cognitive,Cognitive
 ontwikkelen ,Sensing,Mental,Mental: Cognitive,Cognitive
 ontwikkeld ,Sensing,Mental,Mental: Cognitive,Cognitive
 Ontwikkelingen ,Sensing,Mental,Mental: Cognitive,Cognitive
 ontwikkeld ,Sensing,Mental,Mental: Cognitive,Cognitive
 ontwikkelbaarheid,Sensing,Mental,Mental: Cognitive,Cognitive
twijfelt ,Sensing,Mental,Mental: Cognitive,Cognitive
 Twijfels ,Sensing,Mental,Mental: Cognitive,Cognitive
 Twijfelachtig ,Sensing,Mental,Mental: Cognitive,Cognitive
 twijfel ,Sensing,Mental,Mental: Cognitive,Cognitive
 twijfelachtig ,Sensing,Mental,Mental: Cognitive,Cognitive
 twijfel ,Sensing,Mental,Mental: Cognitive,Cognitive
 twijfel ,Sensing,Mental,Mental: Cognitive,Cognitive
 twijfel ,Sensing,Mental,Mental: Cognitive,Cognitive
 Getwijfeld,Sensing,Mental,Mental: Cognitive,Cognitive
droomachtigheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 droomachtig ,Sensing,Mental,Mental: Cognitive,Cognitive
 droomachtig ,Sensing,Mental,Mental: Cognitive,Cognitive
 droom ,Sensing,Mental,Mental: Cognitive,Cognitive
 gedroomd ,Sensing,Mental,Mental: Cognitive,Cognitive
 dromen ,Sensing,Mental,Mental: Cognitive,Cognitive
 dromen,Sensing,Mental,Mental: Cognitive,Cognitive
ontsnapte,Sensing,Mental,Mental: Cognitive,Cognitive
verwacht,Sensing,Mental,Mental: Cognitive,Cognitive
vergeten ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergeetachtig ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergeten ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergeetbaarheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergeetachtigheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergeet ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergeetbaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergeetachtig ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergeten ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergeetachtig ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergeten ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergeten,Sensing,Mental,Mental: Cognitive,Cognitive
vergeten ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergeetachtigheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 forgots ,Sensing,Mental,Mental: Cognitive,Cognitive
 fogotting ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergeten,Sensing,Mental,Mental: Cognitive,Cognitive
vergeetachtigheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 vergeten,Sensing,Mental,Mental: Cognitive,Cognitive
Geraden ,Sensing,Mental,Mental: Cognitive,Cognitive
 gissen ,Sensing,Mental,Mental: Cognitive,Cognitive
 gis,Sensing,Mental,Mental: Cognitive,Cognitive
hypnotisaties ,Sensing,Mental,Mental: Cognitive,Cognitive
 hypnotiseren ,Sensing,Mental,Mental: Cognitive,Cognitive
 hypnotiseren ,Sensing,Mental,Mental: Cognitive,Cognitive
 hypnotisatie ,Sensing,Mental,Mental: Cognitive,Cognitive
 hypnotiseerbaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 hypnotiseren ,Sensing,Mental,Mental: Cognitive,Cognitive
 gehypnotiseerd ,Sensing,Mental,Mental: Cognitive,Cognitive
 hypnotisator ,Sensing,Mental,Mental: Cognitive,Cognitive
 hypnotiseerbaarheid,Sensing,Mental,Mental: Cognitive,Cognitive
onwetend ,Sensing,Mental,Mental: Cognitive,Cognitive
 negatie ,Sensing,Mental,Mental: Cognitive,Cognitive
 onwetenden ,Sensing,Mental,Mental: Cognitive,Cognitive
 negeren ,Sensing,Mental,Mental: Cognitive,Cognitive
 onwetendheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 neger ,Sensing,Mental,Mental: Cognitive,Cognitive
 onwetend ,Sensing,Mental,Mental: Cognitive,Cognitive
 Onwetend ,Sensing,Mental,Mental: Cognitive,Cognitive
 negerend ,Sensing,Mental,Mental: Cognitive,Cognitive
 negeert ,Sensing,Mental,Mental: Cognitive,Cognitive
 onwetendheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 onwetend ,Sensing,Mental,Mental: Cognitive,Cognitive
 onwetend ,Sensing,Mental,Mental: Cognitive,Cognitive
 genegeerd ,Sensing,Mental,Mental: Cognitive,Cognitive
 negatie ,Sensing,Mental,Mental: Cognitive,Cognitive
 onwetend ,Sensing,Mental,Mental: Cognitive,Cognitive
 onwetendheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 negeren ,Sensing,Mental,Mental: Cognitive,Cognitive
 negeren ,Sensing,Mental,Mental: Cognitive,Cognitive
 onwetende ,Sensing,Mental,Mental: Cognitive,Cognitive
 onwetend ,Sensing,Mental,Mental: Cognitive,Cognitive
 onwetend,Sensing,Mental,Mental: Cognitive,Cognitive
imaginair ,Sensing,Mental,Mental: Cognitive,Cognitive
 fantasierijk ,Sensing,Mental,Mental: Cognitive,Cognitive
 imaginatie ,Sensing,Mental,Mental: Cognitive,Cognitive
 inbeelding ,Sensing,Mental,Mental: Cognitive,Cognitive
 ingebeeld ,Sensing,Mental,Mental: Cognitive,Cognitive
 imaginatie ,Sensing,Mental,Mental: Cognitive,Cognitive
 beeldhouwers ,Sensing,Mental,Mental: Cognitive,Cognitive
 denkbare ,Sensing,Mental,Mental: Cognitive,Cognitive
 zich voorstellen ,Sensing,Mental,Mental: Cognitive,Cognitive
 imaginaties ,Sensing,Mental,Mental: Cognitive,Cognitive
 voorstellingbaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 Vermoedelijk ,Sensing,Mental,Mental: Cognitive,Cognitive
 denkbaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 verbeelding ,Sensing,Mental,Mental: Cognitive,Cognitive
 imaginair ,Sensing,Mental,Mental: Cognitive,Cognitive
 ingebeeld ,Sensing,Mental,Mental: Cognitive,Cognitive
 Stel je voor. ,Sensing,Mental,Mental: Cognitive,Cognitive
 verzonnen ,Sensing,Mental,Mental: Cognitive,Cognitive
 imaginar ,Sensing,Mental,Mental: Cognitive,Cognitive
 imaginators ,Sensing,Mental,Mental: Cognitive,Cognitive
 imago ,Sensing,Mental,Mental: Cognitive,Cognitive
 denkbaarheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 imaginaat ,Sensing,Mental,Mental: Cognitive,Cognitive
 imaginair ,Sensing,Mental,Mental: Cognitive,Cognitive
 imaginaal ,Sensing,Mental,Mental: Cognitive,Cognitive
 denkbaarheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 fantasierijk ,Sensing,Mental,Mental: Cognitive,Cognitive
 imaginator ,Sensing,Mental,Mental: Cognitive,Cognitive
 imaginair ,Sensing,Mental,Mental: Cognitive,Cognitive
 imaginaties ,Sensing,Mental,Mental: Cognitive,Cognitive
 imaginair ,Sensing,Mental,Mental: Cognitive,Cognitive
 verbeelding ,Sensing,Mental,Mental: Cognitive,Cognitive
 fantasierijk ,Sensing,Mental,Mental: Cognitive,Cognitive
 fantasierijkheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 verbeelding ,Sensing,Mental,Mental: Cognitive,Cognitive
 imaginatie ,Sensing,Mental,Mental: Cognitive,Cognitive
 imaginaten ,Sensing,Mental,Mental: Cognitive,Cognitive
 ingebeelden ,Sensing,Mental,Mental: Cognitive,Cognitive
 ingebeeld ,Sensing,Mental,Mental: Cognitive,Cognitive
 fantasieën ,Sensing,Mental,Mental: Cognitive,Cognitive
 imaginaire stoffen ,Sensing,Mental,Mental: Cognitive,Cognitive
 imaginaals ,Sensing,Mental,Mental: Cognitive,Cognitive
 ingebeelde ,Sensing,Mental,Mental: Cognitive,Cognitive
 imaginatie,Sensing,Mental,Mental: Cognitive,Cognitive
image ,Sensing,Mental,Mental: Cognitive,Cognitive
 imaginaties,Sensing,Mental,Mental: Cognitive,Cognitive
intriguee,Sensing,Mental,Mental: Cognitive,Cognitive
oordelen ,Sensing,Mental,Mental: Cognitive,Cognitive
 oordelen ,Sensing,Mental,Mental: Cognitive,Cognitive
 oordelen ,Sensing,Mental,Mental: Cognitive,Cognitive
 rechter ,Sensing,Mental,Mental: Cognitive,Cognitive
 beoordeeld,Sensing,Mental,Mental: Cognitive,Cognitive
Knowse,Sensing,Mental,Mental: Cognitive,Cognitive
wist ,Sensing,Mental,Mental: Cognitive,Cognitive
 wist ,Sensing,Mental,Mental: Cognitive,Cognitive
 weten ,Sensing,Mental,Mental: Cognitive,Cognitive
 wist,Sensing,Mental,Mental: Cognitive,Cognitive
bekendheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 bekend ,Sensing,Mental,Mental: Cognitive,Cognitive
 bekend ,Sensing,Mental,Mental: Cognitive,Cognitive
 bekend zijn ,Sensing,Mental,Mental: Cognitive,Cognitive
 bekenden,Sensing,Mental,Mental: Cognitive,Cognitive
leervermogen ,Sensing,Mental,Mental: Cognitive,Cognitive
 leren ,Sensing,Mental,Mental: Cognitive,Cognitive
 geleerd ,Sensing,Mental,Mental: Cognitive,Cognitive
 leren ,Sensing,Mental,Mental: Cognitive,Cognitive
 leert ,Sensing,Mental,Mental: Cognitive,Cognitive
 geleerden ,Sensing,Mental,Mental: Cognitive,Cognitive
 leren ,Sensing,Mental,Mental: Cognitive,Cognitive
 leert ,Sensing,Mental,Mental: Cognitive,Cognitive
 leren,Sensing,Mental,Mental: Cognitive,Cognitive
geleerd,Sensing,Mental,Mental: Cognitive,Cognitive
meanering ,Sensing,Mental,Mental: Cognitive,Cognitive
 gemiddelde ,Sensing,Mental,Mental: Cognitive,Cognitive
 means ,Sensing,Mental,Mental: Cognitive,Cognitive
 meanning ,Sensing,Mental,Mental: Cognitive,Cognitive
 bedoeld ,Sensing,Mental,Mental: Cognitive,Cognitive
 Betekenis ,Sensing,Mental,Mental: Cognitive,Cognitive
 gemeen ,Sensing,Mental,Mental: Cognitive,Cognitive
 gemeenheid ,Sensing,Mental,Mental: Cognitive,Cognitive
 gemeen ,Sensing,Mental,Mental: Cognitive,Cognitive
 gemeen,Sensing,Mental,Mental: Cognitive,Cognitive
means ,Sensing,Mental,Mental: Cognitive,Cognitive
 mege ,Sensing,Mental,Mental: Cognitive,Cognitive
 means ,Sensing,Mental,Mental: Cognitive,Cognitive
 betekenis,Sensing,Mental,Mental: Cognitive,Cognitive
verwaarlozing ,Sensing,Mental,Mental: Cognitive,Cognitive
 verwaarloosbaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 verwaarlooser ,Sensing,Mental,Mental: Cognitive,Cognitive
 verwaarlozing ,Sensing,Mental,Mental: Cognitive,Cognitive
 verwaarloosbaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 verwaarloosbaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 veronachtzaamd ,Sensing,Mental,Mental: Cognitive,Cognitive
 verwaarloosbaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 verwaarloosbaar ,Sensing,Mental,Mental: Cognitive,Cognitive
 verwaarlozing ,Sensing,Mental,Mental: Cognitive,Cognitive
 verwaarlozing ,Sensing,Mental,Mental: Cognitive,Cognitive
