word,realm,process,prosub,sub
 dedicative ,Sensing,Mental,Mental: Emotive,Emotive
 dedication ,Sensing,Mental,Mental: Emotive,Emotive
 dediced,Sensing,Mental,Mental: Emotive,Emotive
delightes ,Sensing,Mental,Mental: Emotive,Emotive
 delighting ,Sensing,Mental,Mental: Emotive,Emotive
 delightment ,Sensing,Mental,Mental: Emotive,Emotive
 delightful ,Sensing,Mental,Mental: Emotive,Emotive
 delightfuls ,Sensing,Mental,Mental: Emotive,Emotive
 delightfulnesses ,Sensing,Mental,Mental: Emotive,Emotive
 delighte ,Sensing,Mental,Mental: Emotive,Emotive
 delighters ,Sensing,Mental,Mental: Emotive,Emotive
 delighter ,Sensing,Mental,Mental: Emotive,Emotive
 delightfulness ,Sensing,Mental,Mental: Emotive,Emotive
 delightable ,Sensing,Mental,Mental: Emotive,Emotive
 delighted ,Sensing,Mental,Mental: Emotive,Emotive
 delightfully,Sensing,Mental,Mental: Emotive,Emotive
demoral ,Sensing,Mental,Mental: Emotive,Emotive
 demorou ,Sensing,Mental,Mental: Emotive,Emotive
 demorent ,Sensing,Mental,Mental: Emotive,Emotive
 demores ,Sensing,Mental,Mental: Emotive,Emotive
 demorance ,Sensing,Mental,Mental: Emotive,Emotive
 demore ,Sensing,Mental,Mental: Emotive,Emotive
 demors ,Sensing,Mental,Mental: Emotive,Emotive
 demoralized ,Sensing,Mental,Mental: Emotive,Emotive
 demoralizing ,Sensing,Mental,Mental: Emotive,Emotive
 demoralizer ,Sensing,Mental,Mental: Emotive,Emotive
 demorant ,Sensing,Mental,Mental: Emotive,Emotive
 demorer ,Sensing,Mental,Mental: Emotive,Emotive
 demoralization ,Sensing,Mental,Mental: Emotive,Emotive
 demoralizers ,Sensing,Mental,Mental: Emotive,Emotive
 demoralize ,Sensing,Mental,Mental: Emotive,Emotive
 demoralizes,Sensing,Mental,Mental: Emotive,Emotive
depressers ,Sensing,Mental,Mental: Emotive,Emotive
 depresse ,Sensing,Mental,Mental: Emotive,Emotive
 depressable ,Sensing,Mental,Mental: Emotive,Emotive
 depressed ,Sensing,Mental,Mental: Emotive,Emotive
 depression ,Sensing,Mental,Mental: Emotive,Emotive
 depressings ,Sensing,Mental,Mental: Emotive,Emotive
 depressibility ,Sensing,Mental,Mental: Emotive,Emotive
 depressent ,Sensing,Mental,Mental: Emotive,Emotive
 depressible ,Sensing,Mental,Mental: Emotive,Emotive
 depressivity ,Sensing,Mental,Mental: Emotive,Emotive
 depressic ,Sensing,Mental,Mental: Emotive,Emotive
 depressive ,Sensing,Mental,Mental: Emotive,Emotive
 depressents ,Sensing,Mental,Mental: Emotive,Emotive
 depresses ,Sensing,Mental,Mental: Emotive,Emotive
 depressant ,Sensing,Mental,Mental: Emotive,Emotive
 depressing ,Sensing,Mental,Mental: Emotive,Emotive
 depresser ,Sensing,Mental,Mental: Emotive,Emotive
 depressiveness ,Sensing,Mental,Mental: Emotive,Emotive
 depressively,Sensing,Mental,Mental: Emotive,Emotive
deserved ,Sensing,Mental,Mental: Emotive,Emotive
 deservable ,Sensing,Mental,Mental: Emotive,Emotive
 deservation ,Sensing,Mental,Mental: Emotive,Emotive
 deserves ,Sensing,Mental,Mental: Emotive,Emotive
 deserveing ,Sensing,Mental,Mental: Emotive,Emotive
 deservings ,Sensing,Mental,Mental: Emotive,Emotive
 deservance ,Sensing,Mental,Mental: Emotive,Emotive
 deservability ,Sensing,Mental,Mental: Emotive,Emotive
 deserver ,Sensing,Mental,Mental: Emotive,Emotive
 deservs ,Sensing,Mental,Mental: Emotive,Emotive
 deserve ,Sensing,Mental,Mental: Emotive,Emotive
 deservers ,Sensing,Mental,Mental: Emotive,Emotive
 deserving ,Sensing,Mental,Mental: Emotive,Emotive
 deservant,Sensing,Mental,Mental: Emotive,Emotive
devoter ,Sensing,Mental,Mental: Emotive,Emotive
 devotement ,Sensing,Mental,Mental: Emotive,Emotive
 devotements ,Sensing,Mental,Mental: Emotive,Emotive
 devoted ,Sensing,Mental,Mental: Emotive,Emotive
 devoting ,Sensing,Mental,Mental: Emotive,Emotive
 devotional ,Sensing,Mental,Mental: Emotive,Emotive
 devotive ,Sensing,Mental,Mental: Emotive,Emotive
 devots ,Sensing,Mental,Mental: Emotive,Emotive
 devotable ,Sensing,Mental,Mental: Emotive,Emotive
 devotely ,Sensing,Mental,Mental: Emotive,Emotive
 devotation ,Sensing,Mental,Mental: Emotive,Emotive
 devotionally ,Sensing,Mental,Mental: Emotive,Emotive
 devotes ,Sensing,Mental,Mental: Emotive,Emotive
 devote ,Sensing,Mental,Mental: Emotive,Emotive
 devotion,Sensing,Mental,Mental: Emotive,Emotive
disgustfully ,Sensing,Mental,Mental: Emotive,Emotive
 disgustfulness ,Sensing,Mental,Mental: Emotive,Emotive
 disgusted ,Sensing,Mental,Mental: Emotive,Emotive
 disgusting ,Sensing,Mental,Mental: Emotive,Emotive
 disgustful ,Sensing,Mental,Mental: Emotive,Emotive
 disgustable,Sensing,Mental,Mental: Emotive,Emotive
embracer ,Sensing,Mental,Mental: Emotive,Emotive
 embraceable ,Sensing,Mental,Mental: Emotive,Emotive
 embraced ,Sensing,Mental,Mental: Emotive,Emotive
 embracing ,Sensing,Mental,Mental: Emotive,Emotive
 embracive ,Sensing,Mental,Mental: Emotive,Emotive
 embracement ,Sensing,Mental,Mental: Emotive,Emotive
 embraceing ,Sensing,Mental,Mental: Emotive,Emotive
 embrace ,Sensing,Mental,Mental: Emotive,Emotive
 embraciveness ,Sensing,Mental,Mental: Emotive,Emotive
 embracers,Sensing,Mental,Mental: Emotive,Emotive
embarrassment ,Sensing,Mental,Mental: Emotive,Emotive
 embarrassability ,Sensing,Mental,Mental: Emotive,Emotive
 embarrassement ,Sensing,Mental,Mental: Emotive,Emotive
 embarrassent ,Sensing,Mental,Mental: Emotive,Emotive
 embarrasses ,Sensing,Mental,Mental: Emotive,Emotive
 embarrassant ,Sensing,Mental,Mental: Emotive,Emotive
 embarrassed ,Sensing,Mental,Mental: Emotive,Emotive
 embarrassants ,Sensing,Mental,Mental: Emotive,Emotive
 embarrasse ,Sensing,Mental,Mental: Emotive,Emotive
 embarrassable ,Sensing,Mental,Mental: Emotive,Emotive
 embarrasser ,Sensing,Mental,Mental: Emotive,Emotive
 embarrassements ,Sensing,Mental,Mental: Emotive,Emotive
 embarrassing,Sensing,Mental,Mental: Emotive,Emotive
encouragings ,Sensing,Mental,Mental: Emotive,Emotive
 encouragent ,Sensing,Mental,Mental: Emotive,Emotive
 encourage ,Sensing,Mental,Mental: Emotive,Emotive
 encourager ,Sensing,Mental,Mental: Emotive,Emotive
 encourageous ,Sensing,Mental,Mental: Emotive,Emotive
 encourageable ,Sensing,Mental,Mental: Emotive,Emotive
 encouraged ,Sensing,Mental,Mental: Emotive,Emotive
 encourageant ,Sensing,Mental,Mental: Emotive,Emotive
 encourageing ,Sensing,Mental,Mental: Emotive,Emotive
 encouragement ,Sensing,Mental,Mental: Emotive,Emotive
 encouragment ,Sensing,Mental,Mental: Emotive,Emotive
 encouragments ,Sensing,Mental,Mental: Emotive,Emotive
 encourages ,Sensing,Mental,Mental: Emotive,Emotive
 encourags ,Sensing,Mental,Mental: Emotive,Emotive
 encouraging ,Sensing,Mental,Mental: Emotive,Emotive
 encourageants ,Sensing,Mental,Mental: Emotive,Emotive
 encouragers,Sensing,Mental,Mental: Emotive,Emotive
enjoyables ,Sensing,Mental,Mental: Emotive,Emotive
 enjoyed ,Sensing,Mental,Mental: Emotive,Emotive
 enjoying ,Sensing,Mental,Mental: Emotive,Emotive
 enjoyably ,Sensing,Mental,Mental: Emotive,Emotive
 enjoyability ,Sensing,Mental,Mental: Emotive,Emotive
 enjoyes ,Sensing,Mental,Mental: Emotive,Emotive
 enjoyableness ,Sensing,Mental,Mental: Emotive,Emotive
 enjoyings ,Sensing,Mental,Mental: Emotive,Emotive
 enjoyment ,Sensing,Mental,Mental: Emotive,Emotive
 enjoys ,Sensing,Mental,Mental: Emotive,Emotive
 enjoye ,Sensing,Mental,Mental: Emotive,Emotive
 enjoyeing ,Sensing,Mental,Mental: Emotive,Emotive
 enjoyance ,Sensing,Mental,Mental: Emotive,Emotive
 enjoyement ,Sensing,Mental,Mental: Emotive,Emotive
 enjoyer ,Sensing,Mental,Mental: Emotive,Emotive
 enjoyable,Sensing,Mental,Mental: Emotive,Emotive
enrichers ,Sensing,Mental,Mental: Emotive,Emotive
 enrichs ,Sensing,Mental,Mental: Emotive,Emotive
 enrichings ,Sensing,Mental,Mental: Emotive,Emotive
 enrichable ,Sensing,Mental,Mental: Emotive,Emotive
 enricher ,Sensing,Mental,Mental: Emotive,Emotive
 enriche ,Sensing,Mental,Mental: Emotive,Emotive
 enrichement ,Sensing,Mental,Mental: Emotive,Emotive
 enriches ,Sensing,Mental,Mental: Emotive,Emotive
 enriched ,Sensing,Mental,Mental: Emotive,Emotive
 enrichment ,Sensing,Mental,Mental: Emotive,Emotive
 enriching,Sensing,Mental,Mental: Emotive,Emotive
falterers ,Sensing,Mental,Mental: Emotive,Emotive
 falterer ,Sensing,Mental,Mental: Emotive,Emotive
 faltering ,Sensing,Mental,Mental: Emotive,Emotive
 faltered,Sensing,Mental,Mental: Emotive,Emotive
fancifully ,Sensing,Mental,Mental: Emotive,Emotive
 fancying ,Sensing,Mental,Mental: Emotive,Emotive
 fanciness ,Sensing,Mental,Mental: Emotive,Emotive
 fancifulness ,Sensing,Mental,Mental: Emotive,Emotive
 fancyed ,Sensing,Mental,Mental: Emotive,Emotive
 fancis ,Sensing,Mental,Mental: Emotive,Emotive
 fancy ,Sensing,Mental,Mental: Emotive,Emotive
 fancifuls ,Sensing,Mental,Mental: Emotive,Emotive
 fancied ,Sensing,Mental,Mental: Emotive,Emotive
 fanciful ,Sensing,Mental,Mental: Emotive,Emotive
 fancie ,Sensing,Mental,Mental: Emotive,Emotive
 fancyings,Sensing,Mental,Mental: Emotive,Emotive
fearing ,Sensing,Mental,Mental: Emotive,Emotive
 fearful ,Sensing,Mental,Mental: Emotive,Emotive
 feareful ,Sensing,Mental,Mental: Emotive,Emotive
 fearfully ,Sensing,Mental,Mental: Emotive,Emotive
 fearings ,Sensing,Mental,Mental: Emotive,Emotive
 feare ,Sensing,Mental,Mental: Emotive,Emotive
 fearness ,Sensing,Mental,Mental: Emotive,Emotive
 fearefully ,Sensing,Mental,Mental: Emotive,Emotive
 feareing ,Sensing,Mental,Mental: Emotive,Emotive
 feares ,Sensing,Mental,Mental: Emotive,Emotive
 fearfulness ,Sensing,Mental,Mental: Emotive,Emotive
 feared ,Sensing,Mental,Mental: Emotive,Emotive
 fearfuls,Sensing,Mental,Mental: Emotive,Emotive
freese ,Sensing,Mental,Mental: Emotive,Emotive
 freesing,Sensing,Mental,Mental: Emotive,Emotive
favorable ,Sensing,Mental,Mental: Emotive,Emotive
 favorably ,Sensing,Mental,Mental: Emotive,Emotive
 favorizes ,Sensing,Mental,Mental: Emotive,Emotive
 favorings ,Sensing,Mental,Mental: Emotive,Emotive
 favored ,Sensing,Mental,Mental: Emotive,Emotive
 favority ,Sensing,Mental,Mental: Emotive,Emotive
 favorization ,Sensing,Mental,Mental: Emotive,Emotive
 favorizing ,Sensing,Mental,Mental: Emotive,Emotive
 favores ,Sensing,Mental,Mental: Emotive,Emotive
 favorabilities ,Sensing,Mental,Mental: Emotive,Emotive
 favorible ,Sensing,Mental,Mental: Emotive,Emotive
 favorized ,Sensing,Mental,Mental: Emotive,Emotive
 favoring ,Sensing,Mental,Mental: Emotive,Emotive
 favorism ,Sensing,Mental,Mental: Emotive,Emotive
 favorate ,Sensing,Mental,Mental: Emotive,Emotive
 favoriti ,Sensing,Mental,Mental: Emotive,Emotive
 favorables ,Sensing,Mental,Mental: Emotive,Emotive
 favorability ,Sensing,Mental,Mental: Emotive,Emotive
 favorers ,Sensing,Mental,Mental: Emotive,Emotive
 favoral ,Sensing,Mental,Mental: Emotive,Emotive
 favorableness ,Sensing,Mental,Mental: Emotive,Emotive
 favorance ,Sensing,Mental,Mental: Emotive,Emotive
 favorer ,Sensing,Mental,Mental: Emotive,Emotive
 favorities ,Sensing,Mental,Mental: Emotive,Emotive
 favorize ,Sensing,Mental,Mental: Emotive,Emotive
 favore,Sensing,Mental,Mental: Emotive,Emotive
hated ,Sensing,Mental,Mental: Emotive,Emotive
 hatefulness ,Sensing,Mental,Mental: Emotive,Emotive
 hateful ,Sensing,Mental,Mental: Emotive,Emotive
 hatefully ,Sensing,Mental,Mental: Emotive,Emotive
 hatefuls ,Sensing,Mental,Mental: Emotive,Emotive
 hatee ,Sensing,Mental,Mental: Emotive,Emotive
 hateing ,Sensing,Mental,Mental: Emotive,Emotive
 hately,Sensing,Mental,Mental: Emotive,Emotive
healed ,Sensing,Mental,Mental: Emotive,Emotive
 heale ,Sensing,Mental,Mental: Emotive,Emotive
 heales ,Sensing,Mental,Mental: Emotive,Emotive
 heals ,Sensing,Mental,Mental: Emotive,Emotive
 healing,Sensing,Mental,Mental: Emotive,Emotive
hearted ,Sensing,Mental,Mental: Emotive,Emotive
 heartfully ,Sensing,Mental,Mental: Emotive,Emotive
 heartely ,Sensing,Mental,Mental: Emotive,Emotive
 hearting ,Sensing,Mental,Mental: Emotive,Emotive
 heartness ,Sensing,Mental,Mental: Emotive,Emotive
 heartings ,Sensing,Mental,Mental: Emotive,Emotive
 heartfuls ,Sensing,Mental,Mental: Emotive,Emotive
 heartful ,Sensing,Mental,Mental: Emotive,Emotive
 hearte ,Sensing,Mental,Mental: Emotive,Emotive
 heartfulness ,Sensing,Mental,Mental: Emotive,Emotive
 heartes,Sensing,Mental,Mental: Emotive,Emotive
heartening ,Sensing,Mental,Mental: Emotive,Emotive
 heartenment ,Sensing,Mental,Mental: Emotive,Emotive
 hearteners ,Sensing,Mental,Mental: Emotive,Emotive
 heartens ,Sensing,Mental,Mental: Emotive,Emotive
 heartener ,Sensing,Mental,Mental: Emotive,Emotive
 heartenings ,Sensing,Mental,Mental: Emotive,Emotive
 heartened,Sensing,Mental,Mental: Emotive,Emotive
impressives ,Sensing,Mental,Mental: Emotive,Emotive
 impressibles ,Sensing,Mental,Mental: Emotive,Emotive
 impressibilities ,Sensing,Mental,Mental: Emotive,Emotive
 impressibly ,Sensing,Mental,Mental: Emotive,Emotive
 impressivity ,Sensing,Mental,Mental: Emotive,Emotive
 impressibleness ,Sensing,Mental,Mental: Emotive,Emotive
 impressioned ,Sensing,Mental,Mental: Emotive,Emotive
 impressiveness ,Sensing,Mental,Mental: Emotive,Emotive
 impressers ,Sensing,Mental,Mental: Emotive,Emotive
 impressic ,Sensing,Mental,Mental: Emotive,Emotive
 impresser ,Sensing,Mental,Mental: Emotive,Emotive
 impressive ,Sensing,Mental,Mental: Emotive,Emotive
 impressing ,Sensing,Mental,Mental: Emotive,Emotive
 impression ,Sensing,Mental,Mental: Emotive,Emotive
 impressible ,Sensing,Mental,Mental: Emotive,Emotive
 impressioning ,Sensing,Mental,Mental: Emotive,Emotive
 impressed ,Sensing,Mental,Mental: Emotive,Emotive
 impresse ,Sensing,Mental,Mental: Emotive,Emotive
 impressment ,Sensing,Mental,Mental: Emotive,Emotive
 impressively ,Sensing,Mental,Mental: Emotive,Emotive
 impressibility ,Sensing,Mental,Mental: Emotive,Emotive
 impressement ,Sensing,Mental,Mental: Emotive,Emotive
 impressable,Sensing,Mental,Mental: Emotive,Emotive
honorabilities ,Sensing,Mental,Mental: Emotive,Emotive
 honorous ,Sensing,Mental,Mental: Emotive,Emotive
 honorability ,Sensing,Mental,Mental: Emotive,Emotive
 honorer ,Sensing,Mental,Mental: Emotive,Emotive
 honorate ,Sensing,Mental,Mental: Emotive,Emotive
 honorant ,Sensing,Mental,Mental: Emotive,Emotive
 honorably ,Sensing,Mental,Mental: Emotive,Emotive
 honorible ,Sensing,Mental,Mental: Emotive,Emotive
 honoring ,Sensing,Mental,Mental: Emotive,Emotive
 honored ,Sensing,Mental,Mental: Emotive,Emotive
 honore ,Sensing,Mental,Mental: Emotive,Emotive
 honorent ,Sensing,Mental,Mental: Emotive,Emotive
 honorableness ,Sensing,Mental,Mental: Emotive,Emotive
 honorers ,Sensing,Mental,Mental: Emotive,Emotive
 honorables ,Sensing,Mental,Mental: Emotive,Emotive
 honoric ,Sensing,Mental,Mental: Emotive,Emotive
 honorable ,Sensing,Mental,Mental: Emotive,Emotive
 honores,Sensing,Mental,Mental: Emotive,Emotive
honoures ,Sensing,Mental,Mental: Emotive,Emotive
 honourability ,Sensing,Mental,Mental: Emotive,Emotive
 honourable ,Sensing,Mental,Mental: Emotive,Emotive
 honoure ,Sensing,Mental,Mental: Emotive,Emotive
 honourer ,Sensing,Mental,Mental: Emotive,Emotive
 honourible ,Sensing,Mental,Mental: Emotive,Emotive
 honourables ,Sensing,Mental,Mental: Emotive,Emotive
 honoured ,Sensing,Mental,Mental: Emotive,Emotive
 honourableness ,Sensing,Mental,Mental: Emotive,Emotive
 honourably ,Sensing,Mental,Mental: Emotive,Emotive
 honouring ,Sensing,Mental,Mental: Emotive,Emotive
 honourers ,Sensing,Mental,Mental: Emotive,Emotive
 honourings,Sensing,Mental,Mental: Emotive,Emotive
hurtful ,Sensing,Mental,Mental: Emotive,Emotive
 hurtfully ,Sensing,Mental,Mental: Emotive,Emotive
 hurtness ,Sensing,Mental,Mental: Emotive,Emotive
 hurting ,Sensing,Mental,Mental: Emotive,Emotive
 hurtfulness ,Sensing,Mental,Mental: Emotive,Emotive
 hurte ,Sensing,Mental,Mental: Emotive,Emotive
 hurteful ,Sensing,Mental,Mental: Emotive,Emotive
 hurtes ,Sensing,Mental,Mental: Emotive,Emotive
 hurted,Sensing,Mental,Mental: Emotive,Emotive
kissed ,Sensing,Mental,Mental: Emotive,Emotive
 kissful ,Sensing,Mental,Mental: Emotive,Emotive
 kissing ,Sensing,Mental,Mental: Emotive,Emotive
 kisse,Sensing,Mental,Mental: Emotive,Emotive
loved ,Sensing,Mental,Mental: Emotive,Emotive
 loveds ,Sensing,Mental,Mental: Emotive,Emotive
 lovee ,Sensing,Mental,Mental: Emotive,Emotive
 loveful ,Sensing,Mental,Mental: Emotive,Emotive
 loveness ,Sensing,Mental,Mental: Emotive,Emotive
 lovely ,Sensing,Mental,Mental: Emotive,Emotive
 loveing ,Sensing,Mental,Mental: Emotive,Emotive
 lovelis ,Sensing,Mental,Mental: Emotive,Emotive
 lovees ,Sensing,Mental,Mental: Emotive,Emotive
 loveli,Sensing,Mental,Mental: Emotive,Emotive
liked ,Sensing,Mental,Mental: Emotive,Emotive
 likely ,Sensing,Mental,Mental: Emotive,Emotive
 likee ,Sensing,Mental,Mental: Emotive,Emotive
 likeness ,Sensing,Mental,Mental: Emotive,Emotive
 likelies ,Sensing,Mental,Mental: Emotive,Emotive
 likeing ,Sensing,Mental,Mental: Emotive,Emotive
 likelys ,Sensing,Mental,Mental: Emotive,Emotive
 likeli,Sensing,Mental,Mental: Emotive,Emotive
mindful ,Sensing,Mental,Mental: Emotive,Emotive
 minded ,Sensing,Mental,Mental: Emotive,Emotive
 mindness ,Sensing,Mental,Mental: Emotive,Emotive
 mindings ,Sensing,Mental,Mental: Emotive,Emotive
 mindeli ,Sensing,Mental,Mental: Emotive,Emotive
 mindfulness ,Sensing,Mental,Mental: Emotive,Emotive
 mindeing ,Sensing,Mental,Mental: Emotive,Emotive
 mindes ,Sensing,Mental,Mental: Emotive,Emotive
 mindeness ,Sensing,Mental,Mental: Emotive,Emotive
 minding ,Sensing,Mental,Mental: Emotive,Emotive
 mindfully ,Sensing,Mental,Mental: Emotive,Emotive
 minde,Sensing,Mental,Mental: Emotive,Emotive
mournful ,Sensing,Mental,Mental: Emotive,Emotive
 mournefully ,Sensing,Mental,Mental: Emotive,Emotive
 mournfulness ,Sensing,Mental,Mental: Emotive,Emotive
 mournes ,Sensing,Mental,Mental: Emotive,Emotive
 mourneing ,Sensing,Mental,Mental: Emotive,Emotive
 mourns ,Sensing,Mental,Mental: Emotive,Emotive
 mourned ,Sensing,Mental,Mental: Emotive,Emotive
 mourning ,Sensing,Mental,Mental: Emotive,Emotive
 mourneful ,Sensing,Mental,Mental: Emotive,Emotive
 mournfully ,Sensing,Mental,Mental: Emotive,Emotive
 mourne,Sensing,Mental,Mental: Emotive,Emotive
needfuls ,Sensing,Mental,Mental: Emotive,Emotive
 needfully ,Sensing,Mental,Mental: Emotive,Emotive
 needded ,Sensing,Mental,Mental: Emotive,Emotive
 needings ,Sensing,Mental,Mental: Emotive,Emotive
 needful ,Sensing,Mental,Mental: Emotive,Emotive
 neede ,Sensing,Mental,Mental: Emotive,Emotive
 needeful ,Sensing,Mental,Mental: Emotive,Emotive
 needfulness ,Sensing,Mental,Mental: Emotive,Emotive
 needed ,Sensing,Mental,Mental: Emotive,Emotive
 needing ,Sensing,Mental,Mental: Emotive,Emotive
 needes,Sensing,Mental,Mental: Emotive,Emotive
nurtured ,Sensing,Mental,Mental: Emotive,Emotive
 nurture ,Sensing,Mental,Mental: Emotive,Emotive
 nurturants ,Sensing,Mental,Mental: Emotive,Emotive
 nurturent ,Sensing,Mental,Mental: Emotive,Emotive
 nurturing ,Sensing,Mental,Mental: Emotive,Emotive
 nurturable ,Sensing,Mental,Mental: Emotive,Emotive
 nurtural ,Sensing,Mental,Mental: Emotive,Emotive
 nurturement ,Sensing,Mental,Mental: Emotive,Emotive
 nurturings ,Sensing,Mental,Mental: Emotive,Emotive
 nurturers ,Sensing,Mental,Mental: Emotive,Emotive
 nurturative ,Sensing,Mental,Mental: Emotive,Emotive
 nurturence ,Sensing,Mental,Mental: Emotive,Emotive
 nurturer ,Sensing,Mental,Mental: Emotive,Emotive
 nurturant ,Sensing,Mental,Mental: Emotive,Emotive
 nurturance,Sensing,Mental,Mental: Emotive,Emotive
panically ,Sensing,Mental,Mental: Emotive,Emotive
 panice ,Sensing,Mental,Mental: Emotive,Emotive
 panical ,Sensing,Mental,Mental: Emotive,Emotive
